,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Image ID,Image Source,Image Link,Keywords,R2 Score,Slope,Trending
72,3.0,,,../data/myntra/a881873a-7ac5-380e-8e72-54b8e4efa7c4.png,Pinterest,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/22283762/2023/3/10/f4911411-78a7-4191-bebf-0843899d17a41678457596916AASKPinkColourblockedCrepeFitFlareMidiDress1.jpg",casual outfit,0.0256152278660116,-671.9383012741516,False
73,4.0,,,../data/myntra/a881873a-7ac5-380e-8e72-54b8e4efa7c4.png,Pinterest,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/22283762/2023/3/10/f4911411-78a7-4191-bebf-0843899d17a41678457596916AASKPinkColourblockedCrepeFitFlareMidiDress1.jpg",summer outfit,0.7564477830210936,-4653.298782098194,False
0,,,,../data/myntra/65e99333-6b9c-3850-b39e-e6d60785121a.png,Pinterest,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/24000858/2023/7/13/76e7b2a5-71cd-469d-84ee-24b9c11b4f551689239694366FUCHSIAKANTHAFLAREDDRESS1.jpg",pink dress,0.6753907586651375,-4390.005601510303,False
1,,,,../data/myntra/65e99333-6b9c-3850-b39e-e6d60785121a.png,Pinterest,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/24000858/2023/7/13/76e7b2a5-71cd-469d-84ee-24b9c11b4f551689239694366FUCHSIAKANTHAFLAREDDRESS1.jpg",collared dress,0.7048522769579466,-4612.5962431623375,False
2,,,,../data/myntra/65e99333-6b9c-3850-b39e-e6d60785121a.png,Pinterest,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/24000858/2023/7/13/76e7b2a5-71cd-469d-84ee-24b9c11b4f551689239694366FUCHSIAKANTHAFLAREDDRESS1.jpg",cotton dress,0.9070916461519439,-4534.89388574033,False
3,,,,../data/myntra/65e99333-6b9c-3850-b39e-e6d60785121a.png,Pinterest,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/24000858/2023/7/13/76e7b2a5-71cd-469d-84ee-24b9c11b4f551689239694366FUCHSIAKANTHAFLAREDDRESS1.jpg",casual dress,0.8291148091413164,-2520.456110531647,False
4,,,,../data/myntra/65e99333-6b9c-3850-b39e-e6d60785121a.png,Pinterest,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/24000858/2023/7/13/76e7b2a5-71cd-469d-84ee-24b9c11b4f551689239694366FUCHSIAKANTHAFLAREDDRESS1.jpg",summer dress,0.9451290415382997,-4243.032277753421,False
0,,,,../data/myntra/3872c3ad-f01e-3b4b-a7f5-11e20c36ca77.png,Pinterest,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/24575364/2023/8/21/d1aacbd1-7c6c-4c0d-9171-4a9f93bb6e6f1692619672229Fashion2wearGreenFlutterSleeveGeorgetteA-LineMidiDress1.jpg",floral dress,0.0246771846044459,436.2920300117561,True
1,,,,../data/myntra/3872c3ad-f01e-3b4b-a7f5-11e20c36ca77.png,Pinterest,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/24575364/2023/8/21/d1aacbd1-7c6c-4c0d-9171-4a9f93bb6e6f1692619672229Fashion2wearGreenFlutterSleeveGeorgetteA-LineMidiDress1.jpg",ruffle dress,0.09780030024664499,-1702.6386082335773,False
2,,,,../data/myntra/3872c3ad-f01e-3b4b-a7f5-11e20c36ca77.png,Pinterest,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/24575364/2023/8/21/d1aacbd1-7c6c-4c0d-9171-4a9f93bb6e6f1692619672229Fashion2wearGreenFlutterSleeveGeorgetteA-LineMidiDress1.jpg",summer dress,0.9451290415382997,-4243.032277753421,False
3,,,,../data/myntra/3872c3ad-f01e-3b4b-a7f5-11e20c36ca77.png,Pinterest,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/24575364/2023/8/21/d1aacbd1-7c6c-4c0d-9171-4a9f93bb6e6f1692619672229Fashion2wearGreenFlutterSleeveGeorgetteA-LineMidiDress1.jpg",casual dress,0.8291148091413164,-2520.456110531647,False
4,,,,../data/myntra/3872c3ad-f01e-3b4b-a7f5-11e20c36ca77.png,Pinterest,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/24575364/2023/8/21/d1aacbd1-7c6c-4c0d-9171-4a9f93bb6e6f1692619672229Fashion2wearGreenFlutterSleeveGeorgetteA-LineMidiDress1.jpg",midi dress,0.870162078788483,0.016052394465123333,True
0,,,,../data/myntra/d7e8e1c0-aee6-3885-a78a-c442c980356f.png,Pinterest,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/22283766/2023/3/10/a36bae2a-f089-4f92-9cd1-bc85339b48671678457561676AASKNavyBlueColourblockedCrepeFitFlareMidiDress1.jpg",pleated skirt,0.5905154052126078,5269.975886758535,True
1,,,,../data/myntra/d7e8e1c0-aee6-3885-a78a-c442c980356f.png,Pinterest,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/22283766/2023/3/10/a36bae2a-f089-4f92-9cd1-bc85339b48671678457561676AASKNavyBlueColourblockedCrepeFitFlareMidiDress1.jpg",midi skirt,0.9319951871850375,0.09905486942365542,True
2,,,,../data/myntra/d7e8e1c0-aee6-3885-a78a-c442c980356f.png,Pinterest,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/22283766/2023/3/10/a36bae2a-f089-4f92-9cd1-bc85339b48671678457561676AASKNavyBlueColourblockedCrepeFitFlareMidiDress1.jpg",navy skirt,0.9969547901922265,0.00036603730349477916,True
3,,,,../data/myntra/d7e8e1c0-aee6-3885-a78a-c442c980356f.png,Pinterest,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/22283766/2023/3/10/a36bae2a-f089-4f92-9cd1-bc85339b48671678457561676AASKNavyBlueColourblockedCrepeFitFlareMidiDress1.jpg",casual chic,0.9984240231003206,0.0035978532449652315,True
4,,,,../data/myntra/d7e8e1c0-aee6-3885-a78a-c442c980356f.png,Pinterest,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/22283766/2023/3/10/a36bae2a-f089-4f92-9cd1-bc85339b48671678457561676AASKNavyBlueColourblockedCrepeFitFlareMidiDress1.jpg",summer outfit,0.9798683013129216,-4114.899276563009,False
0,,,,../data/myntra/306fb538-d1c2-3090-964f-30ec1e9cefa1.png,Pinterest,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/24454568/2023/8/11/a7bc841d-0db4-4661-abce-da0cbdca95391691745891824AmbraeeBlueFloralA-LineMaxiDress1.jpg",floral dress,0.15230068350885406,2300.604892084122,True
1,,,,../data/myntra/306fb538-d1c2-3090-964f-30ec1e9cefa1.png,Pinterest,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/24454568/2023/8/11/a7bc841d-0db4-4661-abce-da0cbdca95391691745891824AmbraeeBlueFloralA-LineMaxiDress1.jpg",blue dress,0.9782732721933275,-3620.4901844717524,False
2,,,,../data/myntra/306fb538-d1c2-3090-964f-30ec1e9cefa1.png,Pinterest,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/24454568/2023/8/11/a7bc841d-0db4-4661-abce-da0cbdca95391691745891824AmbraeeBlueFloralA-LineMaxiDress1.jpg",midi dress,0.8278770246065941,0.008383021738430236,True
3,,,,../data/myntra/306fb538-d1c2-3090-964f-30ec1e9cefa1.png,Pinterest,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/24454568/2023/8/11/a7bc841d-0db4-4661-abce-da0cbdca95391691745891824AmbraeeBlueFloralA-LineMaxiDress1.jpg",casual dress,0.8274431352266748,-2052.3779831587385,False
4,,,,../data/myntra/306fb538-d1c2-3090-964f-30ec1e9cefa1.png,Pinterest,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/24454568/2023/8/11/a7bc841d-0db4-4661-abce-da0cbdca95391691745891824AmbraeeBlueFloralA-LineMaxiDress1.jpg",embroidered dress,0.2144724221875749,-2227.495843867601,False
0,,,,../data/myntra/aa548340-c8ef-3e29-8a9d-51312ba4f9b8.png,Pinterest,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/20554714/2022/11/10/7edae0e1-b2d3-4b12-8eb5-031a4051f1061668079918395-plusS-Women-Dresses-2701668079917747-1.jpg",yellow dress,0.7651643824981547,-4536.2379241390745,False
1,,,,../data/myntra/aa548340-c8ef-3e29-8a9d-51312ba4f9b8.png,Pinterest,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/20554714/2022/11/10/7edae0e1-b2d3-4b12-8eb5-031a4051f1061668079918395-plusS-Women-Dresses-2701668079917747-1.jpg",printed dress,0.1357998178859524,-2175.958492227011,False
2,,,,../data/myntra/aa548340-c8ef-3e29-8a9d-51312ba4f9b8.png,Pinterest,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/20554714/2022/11/10/7edae0e1-b2d3-4b12-8eb5-031a4051f1061668079918395-plusS-Women-Dresses-2701668079917747-1.jpg",maxi dress,0.8167547246277695,5015.202877086893,True
3,,,,../data/myntra/aa548340-c8ef-3e29-8a9d-51312ba4f9b8.png,Pinterest,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/20554714/2022/11/10/7edae0e1-b2d3-4b12-8eb5-031a4051f1061668079918395-plusS-Women-Dresses-2701668079917747-1.jpg",cutout dress,0.9976920667205692,0.000148835487737919,True
4,,,,../data/myntra/aa548340-c8ef-3e29-8a9d-51312ba4f9b8.png,Pinterest,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/20554714/2022/11/10/7edae0e1-b2d3-4b12-8eb5-031a4051f1061668079918395-plusS-Women-Dresses-2701668079917747-1.jpg",casual dress,0.9349215216679204,-0.034877212280245456,False
0,,,,../data/myntra/24048100-856d-33f3-9c07-7701636c0c5d.png,Pinterest,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/20264864/2022/10/4/96fd9d7d-4903-4f41-8bae-6bce4cd1d3751664907067887Dresses1.jpg",black dress,0.8616146819109826,-4433.089991500932,False
1,,,,../data/myntra/24048100-856d-33f3-9c07-7701636c0c5d.png,Pinterest,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/20264864/2022/10/4/96fd9d7d-4903-4f41-8bae-6bce4cd1d3751664907067887Dresses1.jpg",cutout dress,0.9992993639872998,0.00014089859290518692,True
2,,,,../data/myntra/24048100-856d-33f3-9c07-7701636c0c5d.png,Pinterest,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/20264864/2022/10/4/96fd9d7d-4903-4f41-8bae-6bce4cd1d3751664907067887Dresses1.jpg",long sleeve dress,0.17273992109339853,-2221.818657890168,False
3,,,,../data/myntra/24048100-856d-33f3-9c07-7701636c0c5d.png,Pinterest,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/20264864/2022/10/4/96fd9d7d-4903-4f41-8bae-6bce4cd1d3751664907067887Dresses1.jpg",bodycon dress,0.5156311263942766,-2449.9021832286307,False
4,,,,../data/myntra/24048100-856d-33f3-9c07-7701636c0c5d.png,Pinterest,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/20264864/2022/10/4/96fd9d7d-4903-4f41-8bae-6bce4cd1d3751664907067887Dresses1.jpg",going out dress,0.9943430220362308,0.2475789673746694,True
0,,,,../data/myntra/5b867b8c-9fa5-3ed3-81a6-42bd41be6e5e.png,Pinterest,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/24222284/2023/7/27/7074a263-28ab-450d-b493-cc2ba6f504e41690450847434TrueShapePrintedFlaredWomensMaternityKurtaForNursingPregnanc1.jpg",maternity dress,0.07040417422815748,-1617.2844842960694,False
1,,,,../data/myntra/5b867b8c-9fa5-3ed3-81a6-42bd41be6e5e.png,Pinterest,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/24222284/2023/7/27/7074a263-28ab-450d-b493-cc2ba6f504e41690450847434TrueShapePrintedFlaredWomensMaternityKurtaForNursingPregnanc1.jpg",yellow dress,0.8997535641342305,-4162.222758976846,False
2,,,,../data/myntra/5b867b8c-9fa5-3ed3-81a6-42bd41be6e5e.png,Pinterest,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/24222284/2023/7/27/7074a263-28ab-450d-b493-cc2ba6f504e41690450847434TrueShapePrintedFlaredWomensMaternityKurtaForNursingPregnanc1.jpg",floral dress,0.11579392114092801,1154.7786145953412,True
3,,,,../data/myntra/5b867b8c-9fa5-3ed3-81a6-42bd41be6e5e.png,Pinterest,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/24222284/2023/7/27/7074a263-28ab-450d-b493-cc2ba6f504e41690450847434TrueShapePrintedFlaredWomensMaternityKurtaForNursingPregnanc1.jpg",casual dress,0.8217056112536489,-2576.124544879152,False
4,,,,../data/myntra/5b867b8c-9fa5-3ed3-81a6-42bd41be6e5e.png,Pinterest,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/24222284/2023/7/27/7074a263-28ab-450d-b493-cc2ba6f504e41690450847434TrueShapePrintedFlaredWomensMaternityKurtaForNursingPregnanc1.jpg",everyday dress,0.9971240831981989,0.00020796942395335887,True
0,,,,../data/myntra/768aed71-da7d-36fe-bd0a-3d49093b1af3.png,Pinterest,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/27237884/2024/1/27/1dfc1c1c-6e50-4ff8-9d22-fbb1b96e4c941706353004413DUMMYSHAPEWomenGeometricDyedThreadWorkSummerSheersMaternityA1.jpg",maternitydress,0,-1,
1,,,,../data/myntra/768aed71-da7d-36fe-bd0a-3d49093b1af3.png,Pinterest,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/27237884/2024/1/27/1dfc1c1c-6e50-4ff8-9d22-fbb1b96e4c941706353004413DUMMYSHAPEWomenGeometricDyedThreadWorkSummerSheersMaternityA1.jpg",floralprint,0,-1,
2,,,,../data/myntra/768aed71-da7d-36fe-bd0a-3d49093b1af3.png,Pinterest,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/27237884/2024/1/27/1dfc1c1c-6e50-4ff8-9d22-fbb1b96e4c941706353004413DUMMYSHAPEWomenGeometricDyedThreadWorkSummerSheersMaternityA1.jpg",bluedress,0.7352086052552679,-0.2524795134725127,False
3,,,,../data/myntra/768aed71-da7d-36fe-bd0a-3d49093b1af3.png,Pinterest,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/27237884/2024/1/27/1dfc1c1c-6e50-4ff8-9d22-fbb1b96e4c941706353004413DUMMYSHAPEWomenGeometricDyedThreadWorkSummerSheersMaternityA1.jpg",casualdress,0,-1,
4,,,,../data/myntra/768aed71-da7d-36fe-bd0a-3d49093b1af3.png,Pinterest,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/27237884/2024/1/27/1dfc1c1c-6e50-4ff8-9d22-fbb1b96e4c941706353004413DUMMYSHAPEWomenGeometricDyedThreadWorkSummerSheersMaternityA1.jpg",flowydress,0.3552833522508293,-2013.7201749977569,False
0,,,,../data/myntra/7a52887a-1ee8-3da4-b74f-9eb700ce0e49.png,Pinterest,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/24708894/2023/8/29/9e9bf8dc-0b1d-4cd3-86bd-aaf46620f6661693287686135NabiaWomenWhitePlusSizeFloralPrintedMaxiDress1.jpg",floral dress,0.8995560448041396,-0.040525105217563986,False
1,,,,../data/myntra/7a52887a-1ee8-3da4-b74f-9eb700ce0e49.png,Pinterest,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/24708894/2023/8/29/9e9bf8dc-0b1d-4cd3-86bd-aaf46620f6661693287686135NabiaWomenWhitePlusSizeFloralPrintedMaxiDress1.jpg",maxi dress,0.7478801681239216,5763.652256314431,True
2,,,,../data/myntra/7a52887a-1ee8-3da4-b74f-9eb700ce0e49.png,Pinterest,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/24708894/2023/8/29/9e9bf8dc-0b1d-4cd3-86bd-aaf46620f6661693287686135NabiaWomenWhitePlusSizeFloralPrintedMaxiDress1.jpg",white dress,0.7838098107276162,-4429.581880116214,False
3,,,,../data/myntra/7a52887a-1ee8-3da4-b74f-9eb700ce0e49.png,Pinterest,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/24708894/2023/8/29/9e9bf8dc-0b1d-4cd3-86bd-aaf46620f6661693287686135NabiaWomenWhitePlusSizeFloralPrintedMaxiDress1.jpg",casual dress,0.625917885865098,-0.0005459077758806469,False
4,,,,../data/myntra/7a52887a-1ee8-3da4-b74f-9eb700ce0e49.png,Pinterest,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/24708894/2023/8/29/9e9bf8dc-0b1d-4cd3-86bd-aaf46620f6661693287686135NabiaWomenWhitePlusSizeFloralPrintedMaxiDress1.jpg",tie waist dress,0.0,-1.0,
0,,,,../data/myntra/b584bb12-b872-34a7-a148-7b5f5206e30f.png,Pinterest,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/20042222/2022/9/17/40f86b59-2fca-484d-8644-a0676b9111331663398319838AawariBlackDress1.jpg",pink dress,0.6753907586651375,-4390.005601510303,False
1,,,,../data/myntra/b584bb12-b872-34a7-a148-7b5f5206e30f.png,Pinterest,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/20042222/2022/9/17/40f86b59-2fca-484d-8644-a0676b9111331663398319838AawariBlackDress1.jpg",summer dress,0.9451290415382997,-4243.032277753421,False
2,,,,../data/myntra/b584bb12-b872-34a7-a148-7b5f5206e30f.png,Pinterest,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/20042222/2022/9/17/40f86b59-2fca-484d-8644-a0676b9111331663398319838AawariBlackDress1.jpg",casual dress,0.8291148091413164,-2520.456110531647,False
3,,,,../data/myntra/b584bb12-b872-34a7-a148-7b5f5206e30f.png,Pinterest,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/20042222/2022/9/17/40f86b59-2fca-484d-8644-a0676b9111331663398319838AawariBlackDress1.jpg",sundress,0.8787241762077456,4978.400498521633,True
4,,,,../data/myntra/b584bb12-b872-34a7-a148-7b5f5206e30f.png,Pinterest,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/20042222/2022/9/17/40f86b59-2fca-484d-8644-a0676b9111331663398319838AawariBlackDress1.jpg",fit and flare dress,0.5347009275656361,-0.17605037192152306,False
0,,,,../data/myntra/970517d1-7550-3496-a234-25df26522575.png,Pinterest,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/productimage/2020/7/8/a4622a59-f215-4f95-ac4c-55b351138dee1594161141058-1.jpg",pink dress,0.7379600874539136,-4112.8338340536675,False
1,,,,../data/myntra/970517d1-7550-3496-a234-25df26522575.png,Pinterest,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/productimage/2020/7/8/a4622a59-f215-4f95-ac4c-55b351138dee1594161141058-1.jpg",work dress,0.0024814265931113466,-166.66919214283246,False
2,,,,../data/myntra/970517d1-7550-3496-a234-25df26522575.png,Pinterest,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/productimage/2020/7/8/a4622a59-f215-4f95-ac4c-55b351138dee1594161141058-1.jpg",cocktail dress,0.8114345034147459,-4228.597065261746,False
3,,,,../data/myntra/970517d1-7550-3496-a234-25df26522575.png,Pinterest,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/productimage/2020/7/8/a4622a59-f215-4f95-ac4c-55b351138dee1594161141058-1.jpg",v-neck dress,0.9971774673156129,0.00020460168067714104,True
4,,,,../data/myntra/970517d1-7550-3496-a234-25df26522575.png,Pinterest,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/productimage/2020/7/8/a4622a59-f215-4f95-ac4c-55b351138dee1594161141058-1.jpg",midi dress,0.7874956965028799,0.009998716920574406,True
0,,,,../data/myntra/d4308e97-5516-3714-855e-2d71a39ba24b.png,Pinterest,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/24222280/2023/7/27/04b94787-2df0-4f57-a35f-d39b4f0c0f4e1690446490242TrueShapePrintedFlaredWomensMaternityKurtaForNursingPregnanc1.jpg",pink dress,0.7369989419489326,-4005.748980443953,False
1,,,,../data/myntra/d4308e97-5516-3714-855e-2d71a39ba24b.png,Pinterest,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/24222280/2023/7/27/04b94787-2df0-4f57-a35f-d39b4f0c0f4e1690446490242TrueShapePrintedFlaredWomensMaternityKurtaForNursingPregnanc1.jpg",floral dress,0.9334469859328953,-4.7733458995955775,False
2,,,,../data/myntra/d4308e97-5516-3714-855e-2d71a39ba24b.png,Pinterest,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/24222280/2023/7/27/04b94787-2df0-4f57-a35f-d39b4f0c0f4e1690446490242TrueShapePrintedFlaredWomensMaternityKurtaForNursingPregnanc1.jpg",casual dress,0.9732358422613522,-4136.502908460796,False
3,,,,../data/myntra/d4308e97-5516-3714-855e-2d71a39ba24b.png,Pinterest,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/24222280/2023/7/27/04b94787-2df0-4f57-a35f-d39b4f0c0f4e1690446490242TrueShapePrintedFlaredWomensMaternityKurtaForNursingPregnanc1.jpg",midi dress,0.020015322873038865,-718.8183279643956,False
4,,,,../data/myntra/d4308e97-5516-3714-855e-2d71a39ba24b.png,Pinterest,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/24222280/2023/7/27/04b94787-2df0-4f57-a35f-d39b4f0c0f4e1690446490242TrueShapePrintedFlaredWomensMaternityKurtaForNursingPregnanc1.jpg",printed dress,0.22176016999540482,-2413.303391332632,False
0,,,,../data/myntra/69e1ba8b-c23e-34a7-929f-5a7f95687209.png,Pinterest,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/20457910/2022/10/19/0e9d574b-ee85-452a-b40b-8b8aea02da6a1666164758635SolidAdjustableStrapPolyRayonShortDress1.jpg",summer dress,0.9558826333837664,-4761.138421731247,False
1,,,,../data/myntra/69e1ba8b-c23e-34a7-929f-5a7f95687209.png,Pinterest,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/20457910/2022/10/19/0e9d574b-ee85-452a-b40b-8b8aea02da6a1666164758635SolidAdjustableStrapPolyRayonShortDress1.jpg",tie front dress,0.994658977249028,0.1290668917605645,True
2,,,,../data/myntra/69e1ba8b-c23e-34a7-929f-5a7f95687209.png,Pinterest,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/20457910/2022/10/19/0e9d574b-ee85-452a-b40b-8b8aea02da6a1666164758635SolidAdjustableStrapPolyRayonShortDress1.jpg",mini dress,0.5370019004720565,-3012.583055471749,False
3,,,,../data/myntra/69e1ba8b-c23e-34a7-929f-5a7f95687209.png,Pinterest,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/20457910/2022/10/19/0e9d574b-ee85-452a-b40b-8b8aea02da6a1666164758635SolidAdjustableStrapPolyRayonShortDress1.jpg",spaghetti strap dress,0.9971774673156129,0.00020460168067714104,True
4,,,,../data/myntra/69e1ba8b-c23e-34a7-929f-5a7f95687209.png,Pinterest,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/20457910/2022/10/19/0e9d574b-ee85-452a-b40b-8b8aea02da6a1666164758635SolidAdjustableStrapPolyRayonShortDress1.jpg",pastel dress,0.19848091223240405,-2329.3057648501763,False
0,,,,../data/myntra/4ea55ccc-271a-3d64-b03b-69d433d9e0e5.png,Pinterest,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/productimage/2020/1/9/430f5417-e55a-4343-acba-0863c80154281578529981362-1.jpg",green dress,0.6454379578428449,-4918.7153189011215,False
1,,,,../data/myntra/4ea55ccc-271a-3d64-b03b-69d433d9e0e5.png,Pinterest,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/productimage/2020/1/9/430f5417-e55a-4343-acba-0863c80154281578529981362-1.jpg",cocktail dress,0.8474219020879028,-4769.666460039454,False
2,,,,../data/myntra/4ea55ccc-271a-3d64-b03b-69d433d9e0e5.png,Pinterest,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/productimage/2020/1/9/430f5417-e55a-4343-acba-0863c80154281578529981362-1.jpg",ruffle dress,0.9825466589170888,0.01866227902466091,True
3,,,,../data/myntra/4ea55ccc-271a-3d64-b03b-69d433d9e0e5.png,Pinterest,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/productimage/2020/1/9/430f5417-e55a-4343-acba-0863c80154281578529981362-1.jpg",halter dress,0.0008994041261886077,-157.76548411384078,False
4,,,,../data/myntra/4ea55ccc-271a-3d64-b03b-69d433d9e0e5.png,Pinterest,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/productimage/2020/1/9/430f5417-e55a-4343-acba-0863c80154281578529981362-1.jpg",knee length dress,0.7451464166592255,2848.425281947095,True
0,,,,../data/myntra/29e98397-1af2-36d7-92ab-8a1bebb77a37.png,Pinterest,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/23440614/2023/5/27/2c82703d-883e-42e4-8c26-0b1f02323ac51685166355156STATUSMANTRAMulticolouredPrintT-shirtDress1.jpg",white dress,0.8226281640531938,-4377.1272803613465,False
1,,,,../data/myntra/29e98397-1af2-36d7-92ab-8a1bebb77a37.png,Pinterest,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/23440614/2023/5/27/2c82703d-883e-42e4-8c26-0b1f02323ac51685166355156STATUSMANTRAMulticolouredPrintT-shirtDress1.jpg",t-shirt dress,0.07849710889693307,-1586.4598831174544,False
2,,,,../data/myntra/29e98397-1af2-36d7-92ab-8a1bebb77a37.png,Pinterest,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/23440614/2023/5/27/2c82703d-883e-42e4-8c26-0b1f02323ac51685166355156STATUSMANTRAMulticolouredPrintT-shirtDress1.jpg",casual dress,0.9187773657998596,-0.017596724848497454,False
